admin0_code,date,cases,deaths
AT,2022-07-18,4660058,16511
AT,2022-07-19,4671449,16513
AT,2022-07-20,4682840,16515
AT,2022-07-21,4694231,16518
AT,2022-07-22,4705622,16521
AT,2022-07-23,4717013,16524
AT,2022-07-24,4728404,16527
BE,2020-02-01,1,0
BE,2020-02-02,2,0
BE,2020-02-03,2,0
BE,2020-02-04,2,0
BE,2020-02-05,2,0
BE,2020-02-06,2,0
BE,2020-02-07,2,0
BE,2020-02-08,2,0
BE,2020-02-09,3,0
BE,2020-02-10,3,0
BE,2020-02-11,3,0
BE,2020-02-12,3,0
BE,2020-02-13,3,0
BE,2020-02-14,3,0
BE,2020-02-15,3,0
BE,2020-02-16,3,0
BE,2020-02-17,3,0
BE,2020-02-18,3,0
BE,2020-02-19,3,0
BE,2020-02-20,3,0
BE,2020-02-21,3,0
BE,2020-02-22,3,0
BE,2020-02-23,3,0
BE,2020-02-24,3,0
BE,2020-02-25,3,0
BE,2020-02-26,3,0
BE,2020-02-27,3,0
BE,2020-02-28,3,0
BE,2020-02-29,3,0
BE,2020-03-01,3,0
BE,2020-03-02,3,0
BE,2020-03-03,3,0
BE,2020-03-04,3,0
BE,2020-03-05,3,0
BE,2020-03-06,3,0
BE,2020-03-07,3,0
BE,2020-03-08,3,0
BE,2020-03-09,528,0
BE,2020-03-10,1053,0
BE,2020-03-11,1578,0
BE,2020-03-12,2103,0
BE,2020-03-13,2629,0
BE,2020-03-14,3155,0
BE,2020-03-15,3681,0
BE,2020-03-16,4205,27
BE,2020-03-17,4729,55
BE,2020-03-18,5254,83
BE,2020-03-19,5779,111
BE,2020-03-20,6304,139
BE,2020-03-21,6829,167
BE,2020-03-22,7354,195
BE,2020-03-23,8515,306
BE,2020-03-24,9676,418
BE,2020-03-25,10837,530
BE,2020-03-26,11998,642
BE,2020-03-27,13160,754
BE,2020-03-28,14322,866
BE,2020-03-29,15484,978
BE,2020-03-30,16868,1204
BE,2020-03-31,18253,1430
BE,2020-04-01,19638,1656
BE,2020-04-02,21023,1882
BE,2020-04-03,22408,2108
BE,2020-04-04,23793,2335
BE,2020-04-05,25178,2562
BE,2020-04-06,26774,2844
BE,2020-04-07,28370,3126
BE,2020-04-08,29966,3408
BE,2020-04-09,31562,3690
BE,2020-04-10,33159,3972
BE,2020-04-11,34756,4255
BE,2020-04-12,36353,4538
BE,2020-04-13,37490,4776
BE,2020-04-14,38627,5014
BE,2020-04-15,39764,5252
BE,2020-04-16,40902,5490
BE,2020-04-17,42040,5728
BE,2020-04-18,43178,5966
BE,2020-04-19,44316,6204
BE,2020-04-20,45130,6373
BE,2020-04-21,45944,6542
BE,2020-04-22,46759,6711
BE,2020-04-23,47574,6880
BE,2020-04-24,48389,7050
BE,2020-04-25,49204,7220
BE,2020-04-26,50019,7390
BE,2020-04-27,50461,7489
BE,2020-04-28,50903,7588
BE,2020-04-29,51345,7687
BE,2020-04-30,51787,7786
BE,2020-05-01,52229,7886
BE,2020-05-02,52671,7986
BE,2020-05-03,53114,8086
BE,2020-05-04,53549,8162
BE,2020-05-05,53985,8238
BE,2020-05-06,54421,8314
BE,2020-05-07,54857,8390
BE,2020-05-08,55293,8466
BE,2020-05-09,55729,8542
BE,2020-05-10,56165,8619
BE,2020-05-11,56460,8663
BE,2020-05-12,56756,8707
BE,2020-05-13,57052,8751
BE,2020-05-14,57348,8796
BE,2020-05-15,57644,8841
BE,2020-05-16,57940,8886
BE,2020-05-17,58236,8931
BE,2020-05-18,58451,8964
BE,2020-05-19,58666,8997
BE,2020-05-20,58882,9030
BE,2020-05-21,59098,9063
BE,2020-05-22,59314,9096
BE,2020-05-23,59530,9129
BE,2020-05-24,59746,9162
BE,2020-05-25,59909,9185
BE,2020-05-26,60072,9208
BE,2020-05-27,60235,9231
BE,2020-05-28,60398,9254
BE,2020-05-29,60562,9277
BE,2020-05-30,60726,9300
BE,2020-05-31,60890,9323
BE,2020-06-01,61011,9338
BE,2020-06-02,61132,9353
BE,2020-06-03,61253,9368
BE,2020-06-04,61374,9384
BE,2020-06-05,61495,9400
BE,2020-06-06,61616,9416
BE,2020-06-07,61737,9432
BE,2020-06-08,61832,9440
BE,2020-06-09,61928,9448
BE,2020-06-10,62024,9456
BE,2020-06-11,62120,9464
BE,2020-06-12,62216,9472
BE,2020-06-13,62312,9480
BE,2020-06-14,62408,9489
BE,2020-06-15,62503,9494
BE,2020-06-16,62598,9499
BE,2020-06-17,62693,9505
BE,2020-06-18,62788,9511
BE,2020-06-19,62884,9517
BE,2020-06-20,62980,9523
BE,2020-06-21,63076,9529
BE,2020-06-22,63162,9534
BE,2020-06-23,63248,9539
BE,2020-06-24,63335,9545
BE,2020-06-25,63422,9551
BE,2020-06-26,63509,9557
BE,2020-06-27,63596,9563
BE,2020-06-28,63683,9569
BE,2020-06-29,63774,9572
BE,2020-06-30,63865,9575
BE,2020-07-01,63956,9578
BE,2020-07-02,64047,9581
BE,2020-07-03,64138,9585
BE,2020-07-04,64229,9589
BE,2020-07-05,64320,9593
BE,2020-07-06,64420,9594
BE,2020-07-07,64520,9595
BE,2020-07-08,64620,9596
BE,2020-07-09,64721,9598
BE,2020-07-10,64822,9600
BE,2020-07-11,64923,9602
BE,2020-07-12,65024,9604
BE,2020-07-13,65221,9606
BE,2020-07-14,65419,9608
BE,2020-07-15,65617,9610
BE,2020-07-16,65815,9613
BE,2020-07-17,66013,9616
BE,2020-07-18,66211,9619
BE,2020-07-19,66409,9622
BE,2020-07-20,66764,9624
BE,2020-07-21,67119,9626
BE,2020-07-22,67474,9628
BE,2020-07-23,67830,9630
BE,2020-07-24,68186,9632
BE,2020-07-25,68542,9634
BE,2020-07-26,68898,9636
BE,2020-07-27,69435,9639
BE,2020-07-28,69972,9642
BE,2020-07-29,70509,9645
BE,2020-07-30,71046,9648
BE,2020-07-31,71583,9651
BE,2020-08-01,72120,9654
BE,2020-08-02,72657,9657
BE,2020-08-03,73277,9661
BE,2020-08-04,73897,9665
BE,2020-08-05,74517,9670
BE,2020-08-06,75137,9675
BE,2020-08-07,75757,9680
BE,2020-08-08,76377,9685
BE,2020-08-09,76997,9690
BE,2020-08-10,77532,9700
BE,2020-08-11,78068,9710
BE,2020-08-12,78604,9720
BE,2020-08-13,79140,9731
BE,2020-08-14,79676,9742
BE,2020-08-15,80212,9753
BE,2020-08-16,80748,9764
BE,2020-08-17,81241,9769
BE,2020-08-18,81734,9775
BE,2020-08-19,82227,9781
BE,2020-08-20,82720,9787
BE,2020-08-21,83213,9793
BE,2020-08-22,83707,9799
BE,2020-08-23,84201,9805
BE,2020-08-24,84646,9808
BE,2020-08-25,85092,9811
BE,2020-08-26,85538,9814
BE,2020-08-27,85984,9817
BE,2020-08-28,86430,9821
BE,2020-08-29,86876,9825
BE,2020-08-30,87322,9829
BE,2020-08-31,87844,9831
BE,2020-09-01,88366,9833
BE,2020-09-02,88888,9835
BE,2020-09-03,89410,9838
BE,2020-09-04,89932,9841
BE,2020-09-05,90454,9844
BE,2020-09-06,90977,9847
BE,2020-09-07,91856,9849
BE,2020-09-08,92735,9851
BE,2020-09-09,93615,9853
BE,2020-09-10,94495,9855
BE,2020-09-11,95375,9858
BE,2020-09-12,96255,9861
BE,2020-09-13,97135,9864
BE,2020-09-14,98579,9867
BE,2020-09-15,100023,9871
BE,2020-09-16,101467,9875
BE,2020-09-17,102911,9879
BE,2020-09-18,104355,9883
BE,2020-09-19,105799,9887
BE,2020-09-20,107243,9891
BE,2020-09-21,108853,9896
BE,2020-09-22,110463,9901
BE,2020-09-23,112073,9906
BE,2020-09-24,113684,9912
BE,2020-09-25,115295,9918
BE,2020-09-26,116906,9924
BE,2020-09-27,118517,9930
BE,2020-09-28,121216,9941
BE,2020-09-29,123915,9952
BE,2020-09-30,126614,9964
BE,2020-10-01,129313,9976
BE,2020-10-02,132012,9988
BE,2020-10-03,134712,10000
BE,2020-10-04,137412,10012
BE,2020-10-05,142962,10032
BE,2020-10-06,148512,10052
BE,2020-10-07,154062,10072
BE,2020-10-08,159612,10092
BE,2020-10-09,165162,10112
BE,2020-10-10,170713,10132
BE,2020-10-11,176264,10152
BE,2020-10-12,186582,10186
BE,2020-10-13,196901,10220
BE,2020-10-14,207220,10254
BE,2020-10-15,217539,10288
BE,2020-10-16,227858,10322
BE,2020-10-17,238177,10356
BE,2020-10-18,248496,10390
BE,2020-10-19,263550,10462
BE,2020-10-20,278604,10534
BE,2020-10-21,293659,10606
BE,2020-10-22,308714,10678
BE,2020-10-23,323769,10750
BE,2020-10-24,338824,10822
BE,2020-10-25,353879,10895
BE,2020-10-26,368105,11046
BE,2020-10-27,382331,11197
BE,2020-10-28,396557,11348
BE,2020-10-29,410783,11499
BE,2020-10-30,425009,11651
BE,2020-10-31,439236,11803
BE,2020-11-01,453463,11955
BE,2020-11-02,461178,12160
BE,2020-11-03,468893,12365
BE,2020-11-04,476608,12570
BE,2020-11-05,484323,12775
BE,2020-11-06,492038,12980
BE,2020-11-07,499753,13185
BE,2020-11-08,507469,13390
BE,2020-11-09,512321,13580
BE,2020-11-10,517173,13771
BE,2020-11-11,522025,13962
BE,2020-11-12,526877,14153
BE,2020-11-13,531730,14344
BE,2020-11-14,536583,14535
BE,2020-11-15,541436,14726
BE,2020-11-16,544623,14887
BE,2020-11-17,547810,15048
BE,2020-11-18,550997,15209
BE,2020-11-19,554184,15371
BE,2020-11-20,557372,15533
BE,2020-11-21,560560,15695
BE,2020-11-22,563748,15857
BE,2020-11-23,566071,15983
BE,2020-11-24,568394,16109
BE,2020-11-25,570717,16235
BE,2020-11-26,573040,16361
BE,2020-11-27,575363,16487
BE,2020-11-28,577686,16613
BE,2020-11-29,580009,16739
BE,2020-11-30,582193,16839
BE,2020-12-01,584377,16939
BE,2020-12-02,586561,17039
BE,2020-12-03,588745,17139
BE,2020-12-04,590929,17239
BE,2020-12-05,593113,17339
BE,2020-12-06,595298,17439
BE,2020-12-07,597703,17534
BE,2020-12-08,600108,17629
BE,2020-12-09,602514,17724
BE,2020-12-10,604920,17819
BE,2020-12-11,607326,17914
BE,2020-12-12,609732,18009
BE,2020-12-13,612138,18104
BE,2020-12-14,614668,18197
BE,2020-12-15,617198,18290
BE,2020-12-16,619728,18383
BE,2020-12-17,622259,18476
BE,2020-12-18,624790,18570
BE,2020-12-19,627321,18664
BE,2020-12-20,629852,18758
BE,2020-12-21,631653,18834
BE,2020-12-22,633454,18910
BE,2020-12-23,635255,18986
BE,2020-12-24,637056,19063
BE,2020-12-25,638857,19140
BE,2020-12-26,640658,19217
BE,2020-12-27,642459,19294
BE,2020-12-28,643741,19358
BE,2020-12-29,645023,19423
BE,2020-12-30,646305,19488
BE,2020-12-31,647587,19553
BE,2021-01-01,648869,19618
BE,2021-01-02,650152,19683
BE,2021-01-03,651435,19748
BE,2021-01-04,653391,19803
BE,2021-01-05,655347,19858
BE,2021-01-06,657303,19913
BE,2021-01-07,659259,19968
BE,2021-01-08,661215,20023
BE,2021-01-09,663171,20078
BE,2021-01-10,665127,20134
BE,2021-01-11,666997,20182
BE,2021-01-12,668867,20231
BE,2021-01-13,670737,20280
BE,2021-01-14,672607,20329
BE,2021-01-15,674478,20378
BE,2021-01-16,676349,20427
BE,2021-01-17,678220,20476
BE,2021-01-18,680311,20529
BE,2021-01-19,682402,20582
BE,2021-01-20,684493,20635
BE,2021-01-21,686585,20688
BE,2021-01-22,688677,20741
BE,2021-01-23,690769,20795
BE,2021-01-24,692861,20849
BE,2021-01-25,695200,20890
BE,2021-01-26,697539,20932
BE,2021-01-27,699878,20974
BE,2021-01-28,702217,21016
BE,2021-01-29,704556,21058
BE,2021-01-30,706896,21100
BE,2021-01-31,709236,21142
BE,2021-02-01,711363,21184
BE,2021-02-02,713490,21226
BE,2021-02-03,715617,21268
BE,2021-02-04,717744,21310
BE,2021-02-05,719872,21353
BE,2021-02-06,722000,21396
BE,2021-02-07,724128,21439
BE,2021-02-08,725917,21478
BE,2021-02-09,727706,21518
BE,2021-02-10,729495,21558
BE,2021-02-11,731285,21598
BE,2021-02-12,733075,21638
BE,2021-02-13,734865,21678
BE,2021-02-14,736655,21718
BE,2021-02-15,738849,21748
BE,2021-02-16,741043,21778
BE,2021-02-17,743237,21808
BE,2021-02-18,745431,21838
BE,2021-02-19,747626,21868
BE,2021-02-20,749821,21898
BE,2021-02-21,752016,21928
BE,2021-02-22,754394,21952
BE,2021-02-23,756772,21976
BE,2021-02-24,759150,22000
BE,2021-02-25,761528,22024
BE,2021-02-26,763906,22048
BE,2021-02-27,766285,22073
BE,2021-02-28,768664,22098
BE,2021-03-01,771011,22122
BE,2021-03-02,773358,22146
BE,2021-03-03,775705,22170
BE,2021-03-04,778052,22194
BE,2021-03-05,780399,22219
BE,2021-03-06,782746,22244
BE,2021-03-07,785093,22269
BE,2021-03-08,788129,22293
BE,2021-03-09,791165,22317
BE,2021-03-10,794201,22341
BE,2021-03-11,797237,22365
BE,2021-03-12,800274,22390
BE,2021-03-13,803311,22415
BE,2021-03-14,806348,22440
BE,2021-03-15,810537,22465
BE,2021-03-16,814727,22490
BE,2021-03-17,818917,22515
BE,2021-03-18,823107,22540
BE,2021-03-19,827297,22566
BE,2021-03-20,831487,22592
BE,2021-03-21,835677,22618
BE,2021-03-22,840533,22644
BE,2021-03-23,845390,22671
BE,2021-03-24,850247,22698
BE,2021-03-25,855104,22725
BE,2021-03-26,859961,22752
BE,2021-03-27,864818,22779
BE,2021-03-28,869675,22806
BE,2021-03-29,873942,22842
BE,2021-03-30,878209,22878
BE,2021-03-31,882476,22914
BE,2021-04-01,886744,22951
BE,2021-04-02,891012,22988
BE,2021-04-03,895280,23025
BE,2021-04-04,899548,23062
BE,2021-04-05,903004,23102
BE,2021-04-06,906460,23143
BE,2021-04-07,909916,23184
BE,2021-04-08,913372,23225
BE,2021-04-09,916828,23266
BE,2021-04-10,920284,23307
BE,2021-04-11,923741,23348
BE,2021-04-12,927222,23385
BE,2021-04-13,930703,23422
BE,2021-04-14,934184,23459
BE,2021-04-15,937666,23496
BE,2021-04-16,941148,23534
BE,2021-04-17,944630,23572
BE,2021-04-18,948112,23610
BE,2021-04-19,951601,23649
BE,2021-04-20,955090,23688
BE,2021-04-21,958579,23727
BE,2021-04-22,962068,23766
BE,2021-04-23,965557,23805
BE,2021-04-24,969046,23844
BE,2021-04-25,972535,23883
BE,2021-04-26,975504,23919
BE,2021-04-27,978473,23955
BE,2021-04-28,981442,23991
BE,2021-04-29,984411,24027
BE,2021-04-30,987380,24063
BE,2021-05-01,990349,24100
BE,2021-05-02,993318,24137
BE,2021-05-03,996314,24173
BE,2021-05-04,999310,24209
BE,2021-05-05,1002306,24245
BE,2021-05-06,1005302,24281
BE,2021-05-07,1008299,24318
BE,2021-05-08,1011296,24355
BE,2021-05-09,1014293,24392
BE,2021-05-10,1016385,24412
BE,2021-05-11,1018477,24432
BE,2021-05-12,1020570,24452
BE,2021-05-13,1022663,24472
BE,2021-05-14,1024756,24492
BE,2021-05-15,1026849,24512
BE,2021-05-16,1028942,24532
BE,2021-05-17,1031370,24550
BE,2021-05-18,1033798,24568
BE,2021-05-19,1036226,24586
BE,2021-05-20,1038654,24604
BE,2021-05-21,1041083,24623
BE,2021-05-22,1043512,24642
BE,2021-05-23,1045941,24661
BE,2021-05-24,1047680,24675
BE,2021-05-25,1049420,24689
BE,2021-05-26,1051160,24703
BE,2021-05-27,1052900,24717
BE,2021-05-28,1054640,24731
BE,2021-05-29,1056380,24745
BE,2021-05-30,1058120,24759
BE,2021-05-31,1059415,24771
BE,2021-06-01,1060710,24783
BE,2021-06-02,1062005,24795
BE,2021-06-03,1063300,24807
BE,2021-06-04,1064595,24819
BE,2021-06-05,1065890,24831
BE,2021-06-06,1067185,24843
BE,2021-06-07,1067936,24850
BE,2021-06-08,1068687,24857
BE,2021-06-09,1069438,24864
BE,2021-06-10,1070190,24871
BE,2021-06-11,1070942,24878
BE,2021-06-12,1071694,24885
BE,2021-06-13,1072446,24893
BE,2021-06-14,1072875,24898
BE,2021-06-15,1073304,24904
BE,2021-06-16,1073733,24910
BE,2021-06-17,1074162,24916
BE,2021-06-18,1074592,24922
BE,2021-06-19,1075022,24928
BE,2021-06-20,1075452,24934
BE,2021-06-21,1075797,24937
BE,2021-06-22,1076142,24940
BE,2021-06-23,1076487,24943
BE,2021-06-24,1076832,24946
BE,2021-06-25,1077177,24949
BE,2021-06-26,1077522,24953
BE,2021-06-27,1077868,24957
BE,2021-06-28,1078449,24959
BE,2021-06-29,1079030,24962
BE,2021-06-30,1079611,24965
BE,2021-07-01,1080192,24968
BE,2021-07-02,1080774,24971
BE,2021-07-03,1081356,24974
BE,2021-07-04,1081938,24977
BE,2021-07-05,1083011,24978
BE,2021-07-06,1084084,24979
BE,2021-07-07,1085157,24980
BE,2021-07-08,1086230,24981
BE,2021-07-09,1087303,24983
BE,2021-07-10,1088377,24985
BE,2021-07-11,1089451,24987
BE,2021-07-12,1090814,24988
BE,2021-07-13,1092177,24989
BE,2021-07-14,1093540,24990
BE,2021-07-15,1094903,24991
BE,2021-07-16,1096266,24992
BE,2021-07-17,1097629,24993
BE,2021-07-18,1098992,24994
BE,2021-07-19,1100476,24995
BE,2021-07-20,1101960,24996
BE,2021-07-21,1103444,24997
BE,2021-07-22,1104928,24999
BE,2021-07-23,1106412,25001
BE,2021-07-24,1107896,25003
BE,2021-07-25,1109380,25005
BE,2021-07-26,1110991,25008
BE,2021-07-27,1112603,25011
BE,2021-07-28,1114215,25014
BE,2021-07-29,1115827,25017
BE,2021-07-30,1117439,25020
BE,2021-07-31,1119051,25023
BE,2021-08-01,1120663,25026
BE,2021-08-02,1122411,25029
BE,2021-08-03,1124160,25032
BE,2021-08-04,1125909,25035
BE,2021-08-05,1127658,25038
BE,2021-08-06,1129407,25041
BE,2021-08-07,1131156,25045
BE,2021-08-08,1132905,25049
BE,2021-08-09,1134812,25052
BE,2021-08-10,1136719,25055
BE,2021-08-11,1138626,25058
BE,2021-08-12,1140533,25061
BE,2021-08-13,1142441,25064
BE,2021-08-14,1144349,25067
BE,2021-08-15,1146257,25071
BE,2021-08-16,1148232,25076
BE,2021-08-17,1150208,25082
BE,2021-08-18,1152184,25088
BE,2021-08-19,1154160,25094
BE,2021-08-20,1156136,25100
BE,2021-08-21,1158112,25106
BE,2021-08-22,1160088,25112
BE,2021-08-23,1162104,25116
BE,2021-08-24,1164120,25120
BE,2021-08-25,1166136,25124
BE,2021-08-26,1168153,25129
BE,2021-08-27,1170170,25134
BE,2021-08-28,1172187,25139
BE,2021-08-29,1174204,25144
BE,2021-08-30,1176169,25149
BE,2021-08-31,1178135,25154
BE,2021-09-01,1180101,25160
BE,2021-09-02,1182067,25166
BE,2021-09-03,1184033,25172
BE,2021-09-04,1185999,25178
BE,2021-09-05,1187965,25184
BE,2021-09-06,1189930,25190
BE,2021-09-07,1191895,25197
BE,2021-09-08,1193861,25204
BE,2021-09-09,1195827,25211
BE,2021-09-10,1197793,25218
BE,2021-09-11,1199759,25225
BE,2021-09-12,1201725,25232
BE,2021-09-13,1203792,25237
BE,2021-09-14,1205860,25242
BE,2021-09-15,1207928,25247
BE,2021-09-16,1209996,25253
BE,2021-09-17,1212064,25259
BE,2021-09-18,1214132,25265
BE,2021-09-19,1216200,25271
BE,2021-09-20,1218149,25278
BE,2021-09-21,1220098,25285
BE,2021-09-22,1222047,25293
BE,2021-09-23,1223997,25301
BE,2021-09-24,1225947,25309
BE,2021-09-25,1227897,25317
BE,2021-09-26,1229847,25325
BE,2021-09-27,1231749,25333
BE,2021-09-28,1233651,25341
BE,2021-09-29,1235553,25349
BE,2021-09-30,1237455,25357
BE,2021-10-01,1239357,25365
BE,2021-10-02,1241260,25373
BE,2021-10-03,1243163,25381
BE,2021-10-04,1245294,25389
BE,2021-10-05,1247425,25398
BE,2021-10-06,1249557,25407
BE,2021-10-07,1251689,25416
BE,2021-10-08,1253821,25425
BE,2021-10-09,1255953,25434
BE,2021-10-10,1258085,25443
BE,2021-10-11,1261352,25456
BE,2021-10-12,1264619,25469
BE,2021-10-13,1267886,25482
BE,2021-10-14,1271153,25495
BE,2021-10-15,1274420,25508
BE,2021-10-16,1277688,25521
BE,2021-10-17,1280956,25534
BE,2021-10-18,1286670,25549
BE,2021-10-19,1292384,25564
BE,2021-10-20,1298098,25579
BE,2021-10-21,1303812,25594
BE,2021-10-22,1309526,25610
BE,2021-10-23,1315241,25626
BE,2021-10-24,1320956,25642
BE,2021-10-25,1328787,25663
BE,2021-10-26,1336619,25684
BE,2021-10-27,1344451,25705
BE,2021-10-28,1352283,25726
BE,2021-10-29,1360115,25747
BE,2021-10-30,1367947,25769
BE,2021-10-31,1375779,25791
BE,2021-11-01,1384040,25812
BE,2021-11-02,1392301,25834
BE,2021-11-03,1400562,25856
BE,2021-11-04,1408823,25878
BE,2021-11-05,1417084,25900
BE,2021-11-06,1425346,25922
BE,2021-11-07,1433608,25944
BE,2021-11-08,1444135,25972
BE,2021-11-09,1454662,26000
BE,2021-11-10,1465189,26028
BE,2021-11-11,1475716,26056
BE,2021-11-12,1486243,26084
BE,2021-11-13,1496770,26112
BE,2021-11-14,1507298,26140
BE,2021-11-15,1523445,26177
BE,2021-11-16,1539592,26214
BE,2021-11-17,1555739,26251
BE,2021-11-18,1571886,26288
BE,2021-11-19,1588033,26325
BE,2021-11-20,1604180,26362
BE,2021-11-21,1620327,26400
BE,2021-11-22,1638294,26442
BE,2021-11-23,1656261,26484
BE,2021-11-24,1674229,26526
BE,2021-11-25,1692197,26568
BE,2021-11-26,1710165,26611
BE,2021-11-27,1728133,26654
BE,2021-11-28,1746101,26697
BE,2021-11-29,1762860,26747
BE,2021-11-30,1779619,26797
BE,2021-12-01,1796378,26847
BE,2021-12-02,1813137,26897
BE,2021-12-03,1829897,26947
BE,2021-12-04,1846657,26997
BE,2021-12-05,1863417,27047
BE,2021-12-06,1876113,27091
BE,2021-12-07,1888809,27135
BE,2021-12-08,1901505,27179
BE,2021-12-09,1914201,27223
BE,2021-12-10,1926897,27267
BE,2021-12-11,1939593,27312
BE,2021-12-12,1952290,27357
BE,2021-12-13,1960449,27392
BE,2021-12-14,1968608,27427
BE,2021-12-15,1976767,27463
BE,2021-12-16,1984926,27499
BE,2021-12-17,1993085,27535
BE,2021-12-18,2001244,27571
BE,2021-12-19,2009404,27607
BE,2021-12-20,2015853,27638
BE,2021-12-21,2022303,27669
BE,2021-12-22,2028753,27700
BE,2021-12-23,2035203,27731
BE,2021-12-24,2041653,27762
BE,2021-12-25,2048103,27793
BE,2021-12-26,2054553,27825
BE,2021-12-27,2065675,27847
BE,2021-12-28,2076797,27869
BE,2021-12-29,2087919,27891
BE,2021-12-30,2099041,27913
BE,2021-12-31,2110164,27935
BE,2022-01-01,2121287,27957
BE,2022-01-02,2132410,27980
BE,2022-01-03,2154670,27998
BE,2022-01-04,2176930,28016
BE,2022-01-05,2199190,28034
BE,2022-01-06,2221451,28053
BE,2022-01-07,2243712,28072
BE,2022-01-08,2265973,28091
BE,2022-01-09,2288234,28110
BE,2022-01-10,2316635,28129
BE,2022-01-11,2345037,28148
BE,2022-01-12,2373439,28168
BE,2022-01-13,2401841,28188
BE,2022-01-14,2430243,28208
BE,2022-01-15,2458645,28228
BE,2022-01-16,2487047,28248
BE,2022-01-17,2537289,28272
BE,2022-01-18,2587531,28296
BE,2022-01-19,2637773,28321
BE,2022-01-20,2688015,28346
BE,2022-01-21,2738257,28371
BE,2022-01-22,2788499,28396
BE,2022-01-23,2838741,28421
BE,2022-01-24,2884291,28453
BE,2022-01-25,2929841,28486
BE,2022-01-26,2975391,28519
BE,2022-01-27,3020941,28552
BE,2022-01-28,3066491,28585
BE,2022-01-29,3112041,28618
BE,2022-01-30,3157592,28651
BE,2022-01-31,3184149,28693
BE,2022-02-01,3210706,28736
BE,2022-02-02,3237263,28779
BE,2022-02-03,3263820,28822
BE,2022-02-04,3290378,28865
BE,2022-02-05,3316936,28908
BE,2022-02-06,3343494,28951
BE,2022-02-07,3358028,28996
BE,2022-02-08,3372562,29041
BE,2022-02-09,3387096,29086
BE,2022-02-10,3401630,29131
BE,2022-02-11,3416164,29177
BE,2022-02-12,3430698,29223
BE,2022-02-13,3445233,29269
BE,2022-02-14,3454258,29307
BE,2022-02-15,3463283,29345
BE,2022-02-16,3472309,29383
BE,2022-02-17,3481335,29421
BE,2022-02-18,3490361,29460
BE,2022-02-19,3499387,29499
BE,2022-02-20,3508413,29538
BE,2022-02-21,3514818,29561
BE,2022-02-22,3521223,29584
BE,2022-02-23,3527628,29607
BE,2022-02-24,3534033,29630
BE,2022-02-25,3540438,29653
BE,2022-02-26,3546843,29676
BE,2022-02-27,3553249,29699
BE,2022-02-28,3559622,29715
BE,2022-03-01,3565995,29731
BE,2022-03-02,3572368,29748
BE,2022-03-03,3578741,29765
BE,2022-03-04,3585114,29782
BE,2022-03-05,3591487,29799
BE,2022-03-06,3597860,29816
BE,2022-03-07,3606039,29835
BE,2022-03-08,3614218,29854
BE,2022-03-09,3622397,29873
BE,2022-03-10,3630576,29893
BE,2022-03-11,3638755,29913
BE,2022-03-12,3646935,29933
BE,2022-03-13,3655115,29953
BE,2022-03-14,3665393,29971
BE,2022-03-15,3675671,29990
BE,2022-03-16,3685949,30009
BE,2022-03-17,3696228,30028
BE,2022-03-18,3706507,30047
BE,2022-03-19,3716786,30066
BE,2022-03-20,3727065,30085
BE,2022-03-21,3738294,30107
BE,2022-03-22,3749523,30129
BE,2022-03-23,3760752,30151
BE,2022-03-24,3771982,30174
BE,2022-03-25,3783212,30197
BE,2022-03-26,3794442,30220
BE,2022-03-27,3805672,30243
BE,2022-03-28,3815899,30266
BE,2022-03-29,3826127,30289
BE,2022-03-30,3836355,30312
BE,2022-03-31,3846583,30335
BE,2022-04-01,3856811,30358
BE,2022-04-02,3867039,30382
BE,2022-04-03,3877267,30406
BE,2022-04-04,3886243,30429
BE,2022-04-05,3895219,30452
BE,2022-04-06,3904196,30476
BE,2022-04-07,3913173,30500
BE,2022-04-08,3922150,30524
BE,2022-04-09,3931127,30548
BE,2022-04-10,3940104,30572
BE,2022-04-11,3947614,30595
BE,2022-04-12,3955124,30619
BE,2022-04-13,3962634,30643
BE,2022-04-14,3970145,30667
BE,2022-04-15,3977656,30691
BE,2022-04-16,3985167,30715
BE,2022-04-17,3992678,30739
BE,2022-04-18,3998422,30756
BE,2022-04-19,4004166,30773
BE,2022-04-20,4009911,30790
BE,2022-04-21,4015656,30808
BE,2022-04-22,4021401,30826
BE,2022-04-23,4027146,30844
BE,2022-04-24,4032891,30862
BE,2022-04-25,4037557,30877
BE,2022-04-26,4042223,30892
BE,2022-04-27,4046889,30907
BE,2022-04-28,4051555,30922
BE,2022-04-29,4056221,30938
BE,2022-04-30,4060887,30954
BE,2022-05-01,4065554,30970
BE,2022-05-02,4069947,30981
BE,2022-05-03,4074341,30993
BE,2022-05-04,4078735,31005
BE,2022-05-05,4083129,31017
BE,2022-05-06,4087523,31029
BE,2022-05-07,4091917,31041
BE,2022-05-08,4096311,31053
BE,2022-05-09,4099852,31062
